buildA,buildB,labelA,labelB,seedIndex,seed,winner,durationSeconds,timeout,hpA,hpB
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,71,4051185350,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,72,4034407731,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,73,4017630112,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,74,4135073445,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,75,4118295826,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,76,4101518207,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,77,4084740588,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,78,4202183921,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,79,4185406302,a,13.8,false,5,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,0,3648124542,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,1,3664902161,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,2,3614569304,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,3,3631346923,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,4,3715235018,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,5,3732012637,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,6,3681679780,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,7,3698457399,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,8,3513903590,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,9,3530681209,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,10,40475635,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,11,23698016,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,12,74030873,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,13,57253254,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,14,107586111,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,15,90808492,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,16,141141349,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,17,124363730,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,18,174696587,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,19,157918968,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,20,2422353080,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,21,2439130699,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,22,2455908318,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,23,2472685937,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,24,2489463556,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,25,2506241175,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,26,2523018794,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,27,2539796413,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,28,2288132128,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,29,2304909747,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,30,2523165889,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,31,2506388270,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,32,2489610651,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,33,2472833032,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,34,2590276365,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,35,2573498746,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,36,2556721127,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,37,2539943508,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,38,2388944937,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,39,2372167318,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,40,2490449294,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,41,2507226913,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,42,2456894056,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,43,2473671675,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,44,2557559770,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,45,2574337389,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,46,2524004532,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,47,2540782151,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,48,2356228342,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,49,2373005961,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,50,2591262103,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,51,2574484484,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,52,2624817341,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,53,2608039722,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,54,2524151627,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,55,2507374008,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,56,2557706865,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,57,2540929246,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,58,2457041151,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,59,2440263532,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,60,141288444,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,61,158066063,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,62,174843682,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,63,191621301,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,64,74177968,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,65,90955587,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,66,107733206,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,67,124510825,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,68,275509396,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,69,292287015,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,70,242101253,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,71,225323634,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,72,208546015,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,73,191768396,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,74,174990777,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,75,158213158,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,76,141435539,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,77,124657920,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,78,376322205,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,79,359544586,b,15.85,false,0,5
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,0,3996179453,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,1,3979401834,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,2,3962624215,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,3,3945846596,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,4,3929068977,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,5,3912291358,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,6,3895513739,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,7,3878736120,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,8,3861958501,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,9,3845180882,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,10,3186080686,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,11,3202858305,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,12,3152525448,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,13,3169303067,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,14,3253191162,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,15,3269968781,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,16,3219635924,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,17,3236413543,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,18,3051859734,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,19,3068637353,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,20,3085267877,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,21,3068490258,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,22,3051712639,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,23,3034935020,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,24,3018157401,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,25,3001379782,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,26,2984602163,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,27,2967824544,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,28,3219488829,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,29,3202711210,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,30,2984455068,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,31,3001232687,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,32,3018010306,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,33,3034787925,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,34,2917344592,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,35,2934122211,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,36,2950899830,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,37,2967677449,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,38,3118676020,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,39,3135453639,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,40,736107027,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,41,719329408,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,42,769662265,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,43,752884646,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,44,803217503,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,45,786439884,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,46,836772741,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,47,819995122,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,48,870327979,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,49,853550360,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,50,1172178026,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,51,1188955645,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,52,1138622788,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,53,1155400407,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,54,1105067550,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,55,1121845169,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,56,1071512312,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,57,1088289931,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,58,1037957074,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,59,1054734693,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,60,1071365217,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,61,1054587598,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,62,1037809979,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,63,1021032360,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,64,1138475693,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,65,1121698074,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,66,1104920455,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,67,1088142836,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,68,937144265,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,69,920366646,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,70,3117984472,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,71,3134762091,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,72,3151539710,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,73,3168317329,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,74,3185094948,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,75,3201872567,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,76,3218650186,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,77,3235427805,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,78,2983763520,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,79,3000541139,b,13.45,false,0,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,0,947623182,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,1,964400801,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,2,914067944,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,3,930845563,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,4,1014733658,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,5,1031511277,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,6,981178420,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,7,997956039,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,8,813402230,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,9,830179849,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,10,244188739,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,11,227411120,a,13.4,false,146,0
brawler-common-build,longshot-base,Brawler common Power-Ups,Longshot base,12,277743977,a,13.4,false,146,0
